movieId;title;genres
80107;Dance, Girl, Dance (1940);Comedy|Drama
80126;American, The (2010);Drama|Thriller
80139;Jackass 2.5 (2007);Comedy|Documentary
80152;Trials of Oscar Wilde, The (1960);Drama
80166;Switch, The (2010);Comedy|Romance
80185;GasLand (2010);Documentary
80219;Machete (2010);Action|Adventure|Comedy|Crime|Thriller
80222;Step Up 3D (2010);Drama|Romance
80241;Going the Distance (2010);Comedy|Romance
80264;Pride of the Marines (1945);Drama|War
80281;Bill Bailey: Tinselworm (2008);Comedy|Documentary
80288;Street with No Name, The (1948);Crime|Drama|Film-Noir|Thriller
80324;Abandoned (2010);Drama|Mystery|Thriller
80337;Still Bill (2009);Documentary
80348;Arch of Triumph (1948);Drama|Romance|War
80350;Vampires Suck (2010);Comedy
80363;Resident Evil: Afterlife (2010);Action|Horror|Sci-Fi|Thriller|IMAX
80374;Symbol (Shinboru) (2009);Comedy|Fantasy
80398;22 Bullets (L'immortel) (2010);Action|Crime|Thriller
80463;Social Network, The (2010);Drama
80489;Town, The (2010);Crime|Drama|Thriller
80549;Easy A (2010);Comedy|Romance
80551;Eat Pray Love (2010);Drama|Romance
80572;I'm Still Here (2010);Comedy|Drama
80590;Wall Street: Money Never Sleeps (2010);Drama
80615;Legend of the Guardians: The Owls of Ga'Hoole (2010);Adventure|Animation|Fantasy|IMAX
80639;Broadway Melody of 1936 (1935);Musical|Romance
80653;Missing Person, The (2009);Drama|Film-Noir|Mystery
80677;Classe Tous Risques (Big Risk, The) (1960);Crime|Drama|Film-Noir|Romance|Thriller
80693;It's Kind of a Funny Story (2010);Comedy|Drama
80727;Middle Men (2009);Comedy|Crime|Drama
80736;Poughkeepsie Tapes, The (2007);Horror|Mystery|Thriller
80748;Alice in Wonderland (1933);Adventure|Children|Fantasy
80763;Saint John of Las Vegas (2009);Comedy|Drama
80775;Tamara Drewe (2010);Comedy|Drama|Romance
80779;Every Day (2010);Comedy|Drama
80820;My Girlfriend's Boyfriend (2010);Comedy|Romance
80831;Let Me In (2010);Drama|Horror|Mystery
80839;Secretariat (2010);Adventure|Drama
80846;Devil (2010);Horror|Mystery|Thriller
80858;You Again (2010);Comedy
80860;Life as We Know It (2010);Comedy|Romance
80862;Catfish (2010);Documentary|Mystery
80864;You Will Meet a Tall Dark Stranger (2010);Comedy|Romance
80880;Stone (2010);Drama|Thriller
80906;Inside Job (2010);Documentary
80917;Monsters (2010);Drama|Sci-Fi
80939;Conviction (2010);Drama
80954;Merrily We Live (1938);Comedy|Romance
80969;Never Let Me Go (2010);Drama|Romance|Sci-Fi
81018;Illusionist, The (L'illusionniste) (2010);Animation
81080;Lost Boys: The Thirst (2010);Horror|Thriller
81090;Tales from the Script (2009);Documentary
81132;Rubber (2010);Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
81140;6 Souls (Shelter) (2010);Horror|Mystery|Thriller
81156;Jackass 3D (2010);Action|Comedy|Documentary
81158;Restrepo (2010);Documentary|War
81164;Hole, The (2009);Horror|Thriller
81180;30 Days of Night: Dark Days (2010);Horror|Thriller
81191;Waiting for 'Superman' (2010);Documentary
81195;Perrier's Bounty (2009);Action|Comedy|Crime|Drama
81200;Suzy (1936);Drama
81229;Red (2010);Action|Comedy
81250;Actress, The (1953);Comedy|Drama
81257;In a Better World (H칝vnen) (2010);Drama
81270;My Soul to Take (2010);Horror|Thriller
81276;South of the Border (2009);Documentary
81383;Heartbreaker (L'Arnacoeur) (2010);Comedy|Romance
81385;Of Gods and Men (Des hommes et des dieux) (2010);Drama
81417;Paranormal Activity 2 (2010);Horror|IMAX
81499;Tenderness (2009);Crime|Drama|Thriller
81512;Hereafter (2010);Drama|Fantasy
81516;Black Death (2010);Adventure|Drama|Horror|Mystery
81535;Saw VII 3D - The Final Chapter (2010);Horror|Mystery|Thriller
81537;Due Date (2010);Comedy
81546;Vacation from Marriage (1945);Drama|Romance
81562;127 Hours (2010);Adventure|Drama|Thriller
81564;Megamind (2010);Action|Animation|Children|Comedy|Sci-Fi|IMAX
81591;Black Swan (2010);Drama|Thriller
81641;Fair Game (2010);Drama|Thriller
81658;Flamingo Road (1949);Drama|Romance
81667;Ten Minutes Older: The Cello (2002);Drama|Musical|Romance|Sci-Fi
81681;I Shot Jesse James (1949);Drama|Romance|Western
81725;How I Ended This Summer (Kak ya provyol etim letom) (2010);Drama
81731;Pillars of the Earth, The (2010);Drama|Romance|Thriller
81751;Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) (2010);Drama|Fantasy
81782;Unstoppable (2010);Action|Drama|Thriller
81784;Morning Glory (2010);Comedy|Drama|Romance
81786;Certified Copy (Copie conforme) (2010);Drama
81788;Next Three Days, The (2010);Crime|Drama|Romance|Thriller
81791;Somewhere (2010);Drama
81804;Wild Target (2010);Comedy|Drama|Romance|Thriller
81817;Carlos (2010);Crime|Drama|Thriller
81819;Biutiful (2010);Drama
81834;Harry Potter and the Deathly Hallows: Part 1 (2010);Action|Adventure|Fantasy|IMAX
81845;King's Speech, The (2010);Drama
81847;Tangled (2010);Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
81910;Art of the Steal, The (2009);Documentary
81932;Fighter, The (2010);Drama
81949;Romantics, The (2010);Comedy|Drama|Romance
82005;Extra Man, The (2010);Comedy
82037;Tillman Story, The (2010);Documentary
82041;Loved Ones, The (2009);Horror
82053;Casino Jack (2010);Comedy|Crime
82059;Farewell (L'affaire Farewell) (2009);Thriller
82093;London Boulevard (2010);Crime|Romance
82095;Skyline (2010);Sci-Fi|Thriller
82121;Verdict, The (1946);Crime|Drama|Film-Noir|Mystery|Thriller
82139;Not Forgotten (2009);Thriller
82141;Brotherhood, The (1968);Crime|Drama
82152;Beastly (2011);Drama|Fantasy|Romance
82167;Love and Other Drugs (2010);Comedy|Drama|Romance
82169;Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010);Adventure|Children|Fantasy
82202;Tourist, The (2010);Drama|Thriller
82244;13 (2010);Thriller
82315;Beau Serge, Le (1958);Drama
82360;Rammbock (2010);Drama|Horror
82378;All Good Things (2010);Drama|Mystery|Thriller
82380;Night Catches Us (2010);Drama|Romance
82447;Tomorrow, When the War Began (2010);Action|Adventure|Drama
82459;True Grit (2010);Western
82461;Tron: Legacy (2010);Action|Adventure|Sci-Fi|IMAX
82463;Another Year (2010);Drama
82499;How Do You Know (2010);Comedy|Drama|Romance
82527;Barney's Version (2010);Drama
82534;Company Men, The (2010);Drama
82564;Last of the Mohicans, The (1936);Adventure|Drama|War
82567;Riffraff (1936);Crime|Drama
82589;Mother and Child (2009);Drama|Romance
82597;Catered Affair, The (1956);Comedy|Drama|Romance
82602;Titanic Town (1998);Drama
82667;I Saw the Devil (Akmareul boatda) (2010);Crime|Thriller
82744;Faster (2010);Action|Crime|Drama
82767;Rabbit Hole (2010);Drama
82834;Elena and Her Men (Paris Does Strange Things) (Elena et les hommes) (1956);Comedy|Drama|Romance
82852;Little Fockers (2010);Comedy
82854;Gulliver's Travels (2010);Adventure|Comedy|Fantasy
82915;Tiger's Tail, The (2006);Comedy|Crime|Drama|Mystery|Thriller
83059;White Material (2009);Drama|Mystery|Thriller|War
83067;And Soon the Darkness (2010);Horror|Thriller
83086;Burlesque (2010);Drama|Musical|Romance
83132;Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010);Animation|Children|Fantasy
83134;Tucker & Dale vs Evil (2010);Comedy|Horror
83177;Yogi Bear (2010);Children|Comedy
83182;Funky Forest: The First Contact (2005);Comedy
83184;Breathless (Ddongpari) (2009);Crime|Drama
83189;Merrill's Marauders (1962);Adventure|Drama|War
83219;Pixar Story, The (2007);Documentary
83222;Trouble in Mind (1985);Crime|Drama
83270;Made in Dagenham (2010);Comedy|Drama
83302;Last Night (2010);Drama|Romance
83349;Green Hornet, The (2011);Action|Comedy|Crime|Fantasy|Thriller|IMAX
83369;Way Back, The (2010);Drama
83374;Warrior's Way, The (2010);Action|Fantasy|Western
83385;Handsome Harry (2009);Crime|Drama
83478;Ong-Bak 3: The Final Battle (Ong Bak 3) (2010);Action
83480;Season of the Witch (2011);Adventure|Drama|Fantasy
83506;Ricky Gervais Live 4: Science (2010);Comedy
83525;Outrage (Autoreiji) (2010);Crime|Drama
83531;Two of Us, The (Le vieil homme et l'enfant) (1967);Comedy|Drama
83538;L칠on Morin, Priest (L칠on Morin, pr칡tre) (1961);Drama
83577;Spy in Black, The (1939);Thriller|War
83613;Cowboys & Aliens (2011);Action|Sci-Fi|Thriller|Western|IMAX
83660;Trog (1970);Horror|Sci-Fi
83798;Cracks (2009);Drama|Romance|Thriller
83803;Day & Night (2010);Animation|Children
83910;Dilemma, The (2011);Comedy|Drama
83918;Gorgeous Hussy, The (1936);Drama
83976;Trip, The (2010);Comedy|Drama
83978;Walt & El Grupo (2008);Documentary
84116;Poetry (Shi) (2010);Drama
84122;History Is Made at Night (1937);Drama|Romance
84137;Housemaid, The (Hanyo) (2010);Thriller
84150;Prowler, The (1951);Drama|Film-Noir|Thriller
84152;Limitless (2011);Sci-Fi|Thriller
84156;Happy People: A Year in the Taiga (2010);Documentary
84160;Wishful Drinking (2010);Documentary
84187;Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekij칪ban: Ha) (2009);Action|Animation|Drama|Sci-Fi
84189;I Spit on Your Grave (2010);Crime|Horror|Thriller
84228;Girl by the Lake, The (La ragazza del lago) (2007);Drama|Mystery|Thriller
84240;Even the Rain (Tambi칠n la lluvia) (2010);Drama
84273;Zeitgeist: Moving Forward (2011);Documentary
84298;Trial (1955);Drama
84312;Home Alone 4 (2002);Children|Comedy|Crime
84374;No Strings Attached (2011);Comedy|Romance
84387;Boogie Woogie (2009);Comedy|Drama
84392;Lincoln Lawyer, The (2011);Crime|Drama|Thriller
84395;Rite, The (2011);Drama|Horror|Thriller
84407;Dog Pound (2010);Drama
84414;All-Star Superman (2011);Action|Adventure|Animation|Sci-Fi
84455;Hadewijch (2009);Drama
84557;From Prada to Nada (2011);Comedy|Romance
84601;Unknown (2011);Drama|Mystery|Thriller
84613;Sanctum (2011);Action|Adventure|Drama|Thriller|IMAX
84615;Cedar Rapids (2011);Comedy
84637;Gnomeo & Juliet (2011);Adventure|Animation|Children|Comedy|Fantasy|Romance
84663;Elizabeth I (2005);Drama
84696;Burke and Hare (2010);Comedy|Thriller
84716;Castaway on the Moon (Kimssi pyoryugi) (2009);Comedy|Drama|Romance
84730;Army of Crime (L'arm칠e du crime) (2009);Drama|Thriller|War
84732;Vanishing on 7th Street (2010);Horror|Mystery|Thriller
84772;Paul (2011);Adventure|Comedy|Sci-Fi
84779;Inspector Bellamy (Bellamy) (2009);Crime|Drama
84807;Hideaway (2009);Drama
84844;Brother 2 (Brat 2) (2000);Crime|Drama
84857;Adrift in Tokyo (Tenten) (2007);Comedy|Drama
84871;At Long Last Love (1975);Comedy|Musical|Romance
84880;Infidel, The (2010);Comedy
84894;Run of the Arrow (1957);Western
84942;Drive Angry (2011);Action|Fantasy|Thriller
84944;Rango (2011);Action|Adventure|Animation|Children|Comedy|Western
84950;Take Me Home Tonight (2011);Comedy|Drama
84954;Adjustment Bureau, The (2011);Romance|Sci-Fi|Thriller
84957;Tempest, The (2010);Comedy|Drama|Fantasy|Romance
84989;Italianamerican (1974);Documentary
85007;Happythankyoumoreplease (2010);Comedy|Drama
85010;Background to Danger (1943);Drama|Thriller|War
85016;Cropsey (2009);Documentary|Horror
85020;Mechanic, The (2011);Action|Drama|Thriller
85022;Hall Pass (2011);Comedy
85025;Eagle, The (2011);Adventure|Drama
85056;I Am Number Four (2011);Action|Sci-Fi|Thriller|IMAX
85131;Battle: Los Angeles (2011);Action|Sci-Fi|War
85179;Summer Wars (Sam칙 w칪zu) (2009);Adventure|Animation|Comedy|Sci-Fi
85190;Public Speaking (2010);Documentary
85211;Norwegian Wood (Noruwei no mori) (2010);Drama|Romance
85213;Sunset Limited, The (2011);Drama
85261;Mars Needs Moms (2011);Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
85268;Scooby-Doo! The Mystery Begins (2009);Comedy|Fantasy|Mystery
85278;City of Your Final Destination, The (2009);Drama
85305;Holy Rollers (2010);Crime|Drama
85332;Closing the Ring (2007);Drama|Romance
85342;Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora ? Outro) (2010);Action|Crime|Drama
85354;Mesrine: Public Enemy #1 (L'ennemi public n춿1) (2008);Action|Crime
85367;Just Go with It (2011);Comedy|Romance
85372;Potiche (2010);Comedy
85394;Cave of Forgotten Dreams (2010);Documentary
85397;Red Riding Hood (2011);Fantasy|Horror|Mystery|Thriller
85399;Big Mommas: Like Father, Like Son (2011);Comedy
85401;Super (2010);Action|Comedy|Drama
85412;Troll Hunter, The (Trolljegeren) (2010);Fantasy|Horror
85414;Source Code (2011);Action|Drama|Mystery|Sci-Fi|Thriller
85438;Jane Eyre (2011);Drama|Romance
85510;Sucker Punch (2011);Action|Fantasy|Thriller|IMAX
85538;That Evening Sun (2009);Drama
85542;Map of the Sounds of Tokyo (2009);Drama|Thriller
85616;Games (1967);Thriller
85736;BURN-E (2008);Adventure|Animation|Children|Sci-Fi
85763;Beneath Hill 60 (2010);Drama|War
85770;Formosa Betrayed (2009);Thriller
85774;Senna (2010);Documentary
85780;Family Guy Presents: It's a Trap (2010);Animation|Comedy|Sci-Fi
85788;Insidious (2010);Fantasy|Horror|Thriller
85790;Meek's Cutoff (2010);Western
85796;Hobo with a Shotgun (2011);Action|Adventure|Crime|Thriller
85881;Win Win (2011);Comedy|Drama
85885;Room in Rome (Habitaci칩n en Roma) (2010);Drama|Romance
85896;Tribute to a Bad Man (1956);Western
86000;Boy (2010);Comedy|Drama
86014;Diary of a Wimpy Kid: Rodrick Rules (2011);Comedy
86028;Henry's Crime (2010);Comedy|Crime
86059;Hop (2011);Animation|Children|Comedy
86137;Leap Year (A침o bisiesto) (2010);Drama
86142;13 Assassins (J칱san-nin no shikaku) (2010);Action
86190;Hanna (2011);Action|Adventure|Mystery|Thriller
86206;Dark City (1950);Crime|Drama|Film-Noir|Mystery
86233;New Kids Turbo (2010);Action|Comedy
86244;Easy Money (Snabba Cash) (2010);Action|Thriller
86290;American: The Bill Hicks Story (2009);Comedy|Documentary
86293;Arthur (2011);Comedy
86295;Scream 4 (2011);Comedy|Horror|Mystery|Thriller
86298;Rio (2011);Adventure|Animation|Children|Comedy
86300;Princess of Montpensier, The (La princesse de Montpensier) (2010);Action|Drama|Romance
86320;Melancholia (2011);Drama|Sci-Fi
86332;Thor (2011);Action|Adventure|Drama|Fantasy|IMAX
86345;Louis C.K.: Hilarious (2010);Comedy
86347;Louis C.K.: Chewed Up (2008);Comedy
86368;Confessions of a Nazi Spy (1939);Drama
86372;Journey, The (1959);Drama|Romance
86377;Louis C.K.: Shameless (2007);Comedy
86410;Resident, The (2011);Drama|Horror|Thriller
86418;City Streets (1931);Crime|Film-Noir
86432;Outside the Law (Hors-la-loi) (2010);Crime|Drama|War
86487;Mildred Pierce (2011);Drama
86504;Voices from the List (2004);Documentary
86548;Water for Elephants (2011);Drama|Romance
86574;Foo Fighters: Back and Forth (2011);Documentary|Musical
86583;Storm (2009);Drama
86604;My Dog Tulip (2009);Animation|Drama
86624;Woman, a Gun and a Noodle Shop, A (San qiang pai an jing qi) (2009);Comedy|Drama
86628;Kill the Irishman (2011);Action|Crime
86635;Vice (2008);Crime|Film-Noir|Mystery|Thriller
86642;Cold Weather (2010);Drama
86644;Fast Five (Fast and the Furious 5, The) (2011);Action|Crime|Drama|Thriller|IMAX
86648;They Won't Forget (1937);Drama|Mystery
86721;Idiots and Angels (2008);Animation|Drama|Fantasy
86725;We Are What We Are (Somos lo que hay) (2010);Drama|Horror
86750;Robber, The (Der R칛uber) (2010);Crime|Drama
86781;Incendies (2010);Drama|Mystery|War
86815;Soul Surfer (2011);Action|Drama
86817;Something Borrowed (2011);Comedy|Drama|Romance
86833;Bridesmaids (2011);Comedy
86835;Priest (2011);Action|Horror|Sci-Fi|Thriller
86852;Beaver, The (2011);Drama
86860;Black Fury (1935);Crime|Drama|Romance
86864;Mothra (Mosura) (1961);Adventure|Fantasy|Sci-Fi
86880;Pirates of the Caribbean: On Stranger Tides (2011);Action|Adventure|Fantasy|IMAX
86882;Midnight in Paris (2011);Comedy|Fantasy|Romance
86884;Kid With a Bike, The (Le gamin au v칠lo) (2011);Drama
86892;The Man from Nowhere (2010);Action|Crime|Thriller
86896;Jewel Robbery (1932);Comedy|Crime|Romance
86898;Tree of Life, The (2011);Drama
86911;Hangover Part II, The (2011);Comedy
86931;This Above All (1942);Drama|Romance|War
86941;Double Take (2009);Documentary
86973;John Rabe (2009);Drama|War
86990;Clairvoyant, The (1935);Drama|Thriller
87004;Pina (2011);Documentary|Musical
87028;Roommate, The (2011);Drama|Thriller
87040;Housemaid, The (Hanyo) (1960);Crime|Drama|Horror
87079;Trust (2010);Drama|Thriller
87096;Group Sex (2010);Comedy
87115;Speed Of Thought, The (2011);Sci-Fi|Thriller
87166;Stolen (Stolen Lives) (2009);Crime|Drama|Mystery|Thriller
87179;Sisters, The (1938);Drama
87181;Double Hour, The (La doppia ora) (2009);Crime|Drama|Mystery|Romance|Thriller
87192;Attack the Block (2011);Action|Comedy|Sci-Fi
87197;Let the Bullets Fly (2010);Action|Comedy
87210;Wake (2009);Comedy|Drama|Romance
87222;Kung Fu Panda 2 (2011);Action|Adventure|Animation|Children|Comedy|IMAX
87232;X-Men: First Class (2011);Action|Adventure|Sci-Fi|Thriller|War
87234;Submarine (2010);Comedy|Drama|Romance
87260;Raffles (1930);Adventure|Crime|Drama|Romance|Thriller
87270;Other Woman, The (2009);Drama
87298;Everything Must Go (2010);Comedy|Drama
87302;Red White & Blue (2010);Drama|Mystery|Romance
87304;Beginners (2010);Drama
87306;Super 8 (2011);Mystery|Sci-Fi|Thriller|IMAX
87314;Lottery Ticket (2010);Comedy
87405;Daydream Nation (2010);Drama|Romance
87430;Green Lantern (2011);Action|Adventure|Sci-Fi
87469;Cinema Verite (2011);Drama
87471;Yoo-Hoo, Mrs. Goldberg (2009);Documentary
87483;Mr. Popper's Penguins (2011);Comedy
87485;Bad Teacher (2011);Comedy
87520;Transformers: Dark of the Moon (2011);Action|Adventure|Sci-Fi|War|IMAX
87522;Larry Crowne (2011);Comedy|Drama|Romance
87529;Your Highness (2011);Action|Adventure|Comedy|Fantasy
87547;Hand Gun (1994);Action|Crime|Drama|Thriller
87558;When Ladies Meet (1933);Comedy|Romance
87660;Too Big to Fail (2011);Drama
87785;Takers (2010);Action|Crime|Thriller
87867;Zookeeper (2011);Comedy
87869;Horrible Bosses (2011);Comedy|Crime
87876;Cars 2 (2011);Adventure|Animation|Children|Comedy|IMAX
87911;I Am You (In Her Skin) (2009);Drama|Thriller
87921;Ward, The (2010);Horror|Thriller
87930;Page One: Inside the New York Times (2011);Documentary
87971;Anton Chekhov's The Duel (2010);Drama
87973;Betrayed, The (2009);Crime|Drama|Mystery|Thriller
87975;Burn Notice: The Fall of Sam Axe (2011);Crime|Drama|Mystery
88005;Laws of Gravity (1992);Drama
88042;Cornered (1945);Film-Noir|Thriller
88094;Upside Down: The Creation Records Story (2010);Documentary
88118;Perfect Host, The (2010);Crime|Drama|Thriller
88125;Harry Potter and the Deathly Hallows: Part 2 (2011);Action|Adventure|Drama|Fantasy|Mystery|IMAX
88127;Conan O'Brien Can't Stop (2011);Documentary
88129;Drive (2011);Crime|Drama|Film-Noir|Thriller
88131;Love Crime (Crime d'amour) (2010);Crime|Mystery|Thriller
88140;Captain America: The First Avenger (2011);Action|Adventure|Sci-Fi|Thriller|War
88163;Crazy, Stupid, Love. (2011);Comedy|Drama|Romance
88179;One Day (2011);Drama|Romance
88235;Guard, The (2011);Comedy|Crime
88237;Griff the Invisible (2011);Comedy|Drama|Romance
88248;Quarantine 2: Terminal (2011);Horror|Mystery|Sci-Fi
88278;Phantom (1922);Drama|Fantasy|Romance
88356;Smurfs, The (2011);Animation|Children|Comedy
88405;Friends with Benefits (2011);Comedy|Romance
88515;Blitz (2011);Action|Crime|Thriller
88566;Mysteries of Lisbon (Mist칠rios de Lisboa) (2010);Drama|Mystery
88593;Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010);Crime|Drama|Thriller
88595;Temptress, The (1926);Drama|Romance
88599;Come Undone (Cosa voglio di pi칯) (2010);Drama
88640;Rapt (2009);Drama
88646;Cairo Station (a.k.a. Iron Gate, The) (Bab el hadid) (1958);Crime|Drama
88672;Our Idiot Brother (2011);Comedy
88744;Rise of the Planet of the Apes (2011);Action|Drama|Sci-Fi|Thriller
88746;Terri (2011);Comedy
88785;Change-Up, The (2011);Comedy
88810;Help, The (2011);Drama
88812;30 Minutes or Less (2011);Action|Comedy|Crime
88818;Bulldog Drummond (1929);Drama|Mystery|Thriller
88837;Trotsky, The (2009);Comedy
88839;Anthony Zimmer (2005);Crime|Drama|Romance|Thriller
88886;Blues Harp (1998);Crime|Drama
88901;Bulli: Cooking in Progress, El (2011);Documentary
88932;Final Destination 5 (2011);Horror|Thriller|IMAX
88934;Lovely, Still (2008);Drama|Romance
88950;Conspirator, The (2010);Drama
88954;Very Harold & Kumar 3D Christmas, A (2011);Comedy
88991;Queen to Play (Joueuse) (2009);Drama
89000;Carancho (2010);Crime|Drama|Romance
89028;Don't Be Afraid of the Dark (2010);Horror|Thriller
89030;Fright Night (2011);Comedy|Horror
89039;Another Earth (2011);Drama|Romance|Sci-Fi
89045;Rocky VI (1986) ;Comedy
89047;Hesher (2010);Drama
89060;Cold Prey (Fritt Vilt) (2006);Action|Horror|Mystery|Thriller
89072;Stake Land (2010);Horror
89074;Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011);Documentary
89085;Debt, The (2011);Drama|Thriller
89087;Colombiana (2011);Action|Adventure|Drama|Thriller
89090;Bill Cunningham New York (2011);Documentary
89102;Freakonomics (2010);Documentary
89118;Skin I Live In, The (La piel que habito) (2011);Drama
89139;Lodger, The (2009);Crime|Drama|Mystery|Thriller
89162;Phil Ochs: There But for Fortune (2010);Documentary|Musical
89164;Good Neighbours (a.k.a. Good Neighbors) (2010);Crime|Thriller
89170;Winning Season, The (2009);Comedy
89190;Conan the Barbarian (2011);Action|Adventure|Fantasy
89203;Magic Trip (2011);Documentary
89260;Project Nim (2011);Documentary
89302;Page Eight (2011);Drama|Thriller
89305;Inbetweeners Movie, The (2011);Adventure|Comedy
89343;Red State (2011);Action|Crime|Horror|Thriller
89369;Better Life, A (2011);Drama
89388;I Don't Know How She Does It (2011);Comedy
89470;Contagion (2011);Sci-Fi|Thriller|IMAX
89472;We Have a Pope (Habemus Papam) (2011);Drama
89480;Sleeping Beauty (2011);Drama
89490;Straw Dogs (2011);Thriller
89492;Moneyball (2011);Drama
89506;Appeared, The (Aparecidos) (2007);Horror|Thriller
89535;Havre, Le (2011);Comedy|Drama
89582;Cold Fish (Tsumetai nettaigyo) (2010);Drama|Thriller
89629;Point Blank (? bout portant) (2010);Action|Crime|Thriller
89638;Nothing Personal (2009);Drama
89722;Horrible Way to Die, A (2010) ;Horror|Thriller
89745;Avengers, The (2012);Action|Adventure|Sci-Fi|IMAX
89747;Taxi! (1932);Crime|Drama|Romance
89753;Tinker Tailor Soldier Spy (2011);Drama|Film-Noir|Thriller
89759;Separation, A (Jodaeiye Nader az Simin) (2011);Drama
89761;Dangerous Method, A (2011);Drama|Thriller
89767;My Name Is Julia Ross (1945);Drama|Film-Noir|Mystery
89774;Warrior (2011);Drama
89780;Sherlock Holmes (2010);Mystery|Sci-Fi
89804;Ides of March, The (2011);Drama
89837;Kill List (2011);Horror|Mystery|Thriller
89840;Killer Elite (2011);Action|Thriller
89844;Dukes, The (2007);Comedy|Crime|Drama
89862;Bellflower (2011);Action|Drama|Romance
89864;50/50 (2011);Comedy|Drama
89877;Main Street (2010);Drama
89900;Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da) (2011);Drama
89904;The Artist (2011);Comedy|Drama|Romance
89945;BlinkyTM (2011);Horror|Sci-Fi
89965;Song of the Exile (Ke tu qiu hen) (1990);Drama
90057;Take Shelter (2011);Drama
90090;Game of Death, The (Le Jeu de la Mort) (2010);Documentary
90249;Real Steel (2011);Action|Drama|Sci-Fi|IMAX
90266;Buck (2011);Documentary
90341;Catching Hell (2011);Documentary
90343;Footloose (2011);Comedy|Drama|Musical
90345;Thing, The (2011);Horror|Mystery|Sci-Fi|Thriller
90353;Beautiful Boy (2010);Drama
90357;Tyrannosaur (2011);Drama
90371;Killer Is Loose, The (1956);Crime|Drama|Film-Noir
90374;Martha Marcy May Marlene (2011);Drama|Thriller
90376;We Need to Talk About Kevin (2011);Drama|Thriller
90378;Tabloid (2010);Documentary
90384;Behind Enemy Lines II: Axis of Evil (2006);Action|Thriller|War
90403;Three Musketeers, The (2011);Action|Adventure
90405;In Time (2011);Crime|Sci-Fi|Thriller
90413;Oranges and Sunshine (2010);Drama
90421;Brighton Rock (2010);Crime|Drama|Thriller
90428;Margaret (2011);Drama
90430;Carnage (2011);Comedy|Drama
90434;Assassination Games (2011);Action|Thriller
90439;Margin Call (2011);Drama|Thriller
90474;Polisse (2011);Crime|Drama
90522;Johnny English Reborn (2011);Adventure|Comedy|Thriller
90524;Abduction (2011);Action|Drama|Mystery|Thriller
90528;This Must Be the Place (2011);Crime|Drama|Thriller
90531;Shame (2011);Drama
90574;Nora's Will (Cinco d칤as sin Nora) (2008);Comedy|Drama
90576;What's Your Number? (2011);Comedy|Romance
90578;Dream House (2011);Drama|Mystery|Thriller
90592;How to Die in Oregon (2011);Documentary|Drama
90600;Headhunters (Hodejegerne) (2011);Action|Crime|Thriller
90603;Batman: Year One (2011);Action|Animation|Crime
90620;Mulan (2009);Action|Adventure|Drama|Romance
90624;Machine Gun Preacher (2011);Action|Crime
90645;Anonymous (2011);Drama
90647;Puss in Boots (2011);Adventure|Animation|Comedy|Fantasy|IMAX
90717;Tower Heist (2011);Action|Comedy|Crime
90719;J. Edgar (2011);Drama
90738;Double, The (2011);Action|Crime|Drama|Mystery|Thriller
90746;Adventures of Tintin, The (2011);Action|Animation|Mystery|IMAX
90751;Son of No One, The (2011);Action|Crime|Thriller
90753;Undertow (Contracorriente) (2009);Drama|Romance
90809;Tomboy (2011);Drama
90817;Cobra Woman (1944);Adventure|Drama
90863;George Harrison: Living in the Material World (2011);Documentary
90866;Hugo (2011);Children|Drama|Mystery
90868;Higher Ground (2011);Drama
90870;Trespass (2011);Crime|Drama|Thriller
90888;Immortals (2011);Action|Drama|Fantasy
90890;Jack and Jill (2011);Comedy
90899;People vs. George Lucas, The (2010);Documentary
90916;Setup (Set Up) (2011);Action|Crime|Drama
90929;House of Tolerance (2011);Drama
90933;Deep Blue Sea, The (2011);Drama|Romance
90939;11-11-11 (11-11-11: The Prophecy) (2011);Horror|Thriller
90943;Into the Abyss (2011);Documentary
90947;Oslo, August 31st (Oslo, 31. august) (2011);Drama
91007;I Want to Be a Soldier (2011);Drama
91010;Another Happy Day (2011);Drama
91026;Fright (1972);Crime|Horror|Thriller
91031;Wichita (1955);Action|Romance|Western
91035;Wuthering Heights (2011);Drama
91037;From Beyond the Grave (Creatures) (1974);Horror
91077;Descendants, The (2011);Comedy|Drama
91079;Like Crazy (2011);Drama|Romance
91094;Muppets, The (2011);Children|Comedy|Musical
91104;Twilight Saga: Breaking Dawn - Part 1, The (2011);Adventure|Drama|Fantasy|Romance
91126;War Horse (2011);Drama|War
91128;Rum Diary, The (2011);Comedy|Drama|Thriller
91134;My Week with Marilyn (2011);Drama
91137;Stanley and Livingstone (1939);Adventure|Drama
91273;Bunraku (2010);Action|Drama|Fantasy
